2026-05-31 17:20:20,451 | agents               | INFO     | config_manager:_load_env_file:91 | 🔍 [ConfigManager] 加载 .env 文件: /Users/moneisur/TradingAgents-CN/.env
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:393 | 📊 [基本面分析师] - 是否有tool_calls属性: True
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:397 | 📊 [基本面分析师] - 内容长度: 13
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:398 | 📊 [基本面分析师] - 内容预览: 立即调用工具获取真实数据。...
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:401 | 📊 [基本面分析师] - tool_calls数量: 1
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:403 | 🔧 [基本面分析师] 检测到 1 个工具调用:
2026-05-31 18:01:10,506 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:405 | 🔧 [基本面分析师] - 工具调用 1: get_stock_fundamentals_unified (ID: call_00_yewQML61J0HiC2b4lwuD0096)
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:407 | 🔧 [基本面分析师] - 参数: {'ticker': '600036', 'start_date': '2026-05-21', 'end_date': '2026-05-31', 'curr_date': '2026-05-31'}
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:413 | 📊 [基本面分析师] ===== LLM返回结果分析结束 =====
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:506 | ✅ [正常流程] ===== LLM第一次调用工具 =====
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:512 | 📊 [正常流程] LLM请求调用工具: ['get_stock_fundamentals_unified']
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:513 | 📊 [正常流程] 工具调用数量: 1
2026-05-31 18:01:10,507 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:514 | 📊 [正常流程] 返回状态，等待工具执行
2026-05-31 18:01:10,508 | tools                | INFO     | logging_manager:log_module_complete:378 | 📊 [模块完成] fundamentals_analyst - ✅ 成功 - 股票: 600036, 耗时: 1.23s
2026-05-31 18:01:10,508 | agents               | INFO     | conditional_logic:should_continue_fundamentals:154 | 🔀 [条件判断] should_continue_fundamentals
2026-05-31 18:01:10,508 | agents               | INFO     | conditional_logic:should_continue_fundamentals:155 | 🔀 [条件判断] - 消息数量: 2
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:156 | 🔀 [条件判断] - 报告长度: 0
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:157 | 🔧 [死循环修复] - 工具调用次数: 0/1
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:158 | 🔀 [条件判断] - 最后消息类型: AIMessage
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:161 | 🤖 [条件判断] 最后一条消息详细内容:
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:162 | 🤖 [条件判断] - 消息类型: AIMessage
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:165 | 🤖 [条件判断] - 内容预览: 立即调用工具获取真实数据。
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:168 | 🔀 [条件判断] - 是否有tool_calls: True
2026-05-31 18:01:10,509 | agents               | INFO     | conditional_logic:should_continue_fundamentals:170 | 🔀 [条件判断] - tool_calls数量: 1
2026-05-31 18:01:10,510 | agents               | INFO     | conditional_logic:should_continue_fundamentals:172 | 🔧 [条件判断] 检测到 1 个工具调用:
2026-05-31 18:01:10,510 | agents               | INFO     | conditional_logic:should_continue_fundamentals:174 | 🔧 [条件判断] - 工具调用 1: get_stock_fundamentals_unified (ID: call_00_yewQML61J0HiC2b4lwuD0096)
2026-05-31 18:01:10,510 | agents               | INFO     | conditional_logic:should_continue_fundamentals:176 | 🔧 [条件判断] - 参数: {'ticker': '600036', 'start_date': '2026-05-21', 'end_date': '2026-05-31', 'curr_date': '2026-05-31'}
2026-05-31 18:01:10,510 | agents               | INFO     | conditional_logic:should_continue_fundamentals:194 | 🔀 [条件判断] 🔧 检测到tool_calls，返回: tools_fundamentals
2026-05-31 18:01:10,511 | agents               | INFO     | trading_graph:propagate:780 | ⏱️ [messages] 耗时: 1.23秒
2026-05-31 18:01:10,513 | tools                | INFO     | tool_logging:wrapper:58 | 🔧 [工具调用] get_stock_fundamentals_unified - 开始
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:715 | 📊 [统一基本面工具] 分析股票: 600036
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:719 | 🔧 [分析级别] 当前分析级别: 标准
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:753 | 📝 [等级确认] 使用中文等级: '标准'
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:774 | 🔧 [分析级别] 标准分析模式：获取标准数据
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:789 | 🔍 [股票代码追踪] 统一基本面工具接收到的原始股票代码: '600036' (类型: <class 'str'>)
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:790 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:791 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:806 | 🔍 [股票代码追踪] StockUtils.get_market_info 返回的市场信息: {'ticker': '600036', 'market': 'china_a', 'market_name': '中国A股', 'currency_name': '人民币', 'currency_symbol': '¥', 'data_source': 'china_unified', 'is_china': True, 'is_hk': False, 'is_us': False}
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:807 | 📊 [统一基本面工具] 股票类型: 中国A股
2026-05-31 18:01:10,514 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:808 | 📊 [统一基本面工具] 货币: 人民币 (¥)
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:826 | 📊 [基本面策略] 标准分析模式：获取标准财务分析
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:843 | 📅 [基本面策略] 获取10天数据，分析最近2天
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:855 | 🇨🇳 [统一基本面工具] 处理A股数据，数据深度: standard...
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:856 | 🔍 [股票代码追踪] 进入A股处理分支，ticker: '600036'
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:857 | 💡 [优化策略] 基本面分析只获取当前价格和财务数据，不获取历史日线数据
2026-05-31 18:01:10,515 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:868 | 🔍 [股票代码追踪] 调用 get_china_stock_data_unified（仅获取最新价格），传入参数: ticker='600036', start_date='2026-05-29', end_date='2026-05-31'
2026-05-31 18:01:10,515 | dataflows            | INFO     | interface:get_china_stock_data_unified:1542 | 📅 [配置验证] ===== MARKET_ANALYST_LOOKBACK_DAYS 配置检查 =====
2026-05-31 18:01:10,515 | dataflows            | INFO     | interface:get_china_stock_data_unified:1543 | 📅 [配置验证] 从配置文件读取: 60天
2026-05-31 18:01:10,515 | dataflows            | INFO     | interface:get_china_stock_data_unified:1544 | 📅 [配置验证] 配置来源: app.core.config.Settings
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1545 | 📅 [配置验证] 环境变量: MARKET_ANALYST_LOOKBACK_DAYS=60
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1554 | 📅 [智能日期] ===== 日期范围计算结果 =====
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1555 | 📅 [智能日期] 原始输入: 2026-05-29 至 2026-05-31
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1556 | 📅 [智能日期] 回溯天数: 60天
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1557 | 📅 [智能日期] 计算结果: 2026-04-01 至 2026-05-31
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1558 | 📅 [智能日期] 实际天数: 60天
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1559 | 💡 [智能日期] 说明: 自动扩展日期范围以处理周末、节假日和数据延迟
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1562 | 📊 [统一接口] 开始获取中国股票数据
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1572 | 🔍 [股票代码追踪] get_china_stock_data_unified 接收到的原始股票代码: '600036' (类型: <class 'str'>)
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1573 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 18:01:10,516 | dataflows            | INFO     | interface:get_china_stock_data_unified:1574 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 18:01:10,516 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2158 | 🔍 [股票代码追踪] data_source_manager.get_china_stock_data_unified 接收到的股票代码: '600036' (类型: <class 'str'>)
2026-05-31 18:01:10,516 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2159 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 18:01:10,516 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2160 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 18:01:10,516 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2163 | 🔍 [股票代码追踪] 调用 manager.get_stock_data，传入参数: symbol='600036', start_date='2026-04-01', end_date='2026-05-31'
2026-05-31 18:01:10,517 | dataflows            | INFO     | data_source_manager:get_stock_data:1045 | 📊 [数据来源: DataSourceCode.AKSHARE] 开始获取daily数据: 600036
2026-05-31 18:01:10,517 | dataflows            | INFO     | data_source_manager:get_stock_data:1056 | 🔍 [股票代码追踪] DataSourceManager.get_stock_data 接收到的股票代码: '600036' (类型: <class 'str'>)
2026-05-31 18:01:10,517 | dataflows            | INFO     | data_source_manager:get_stock_data:1057 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 18:01:10,517 | dataflows            | INFO     | data_source_manager:get_stock_data:1058 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 18:01:10,517 | dataflows            | INFO     | data_source_manager:get_stock_data:1059 | 🔍 [股票代码追踪] 当前数据源: DataSourceCode.AKSHARE
2026-05-31 18:01:11,230 | tradingagents.dataflows.providers.china.akshare | WARNING  | akshare:patched_get:101 | ⚠️ curl_cffi 请求失败，回退到标准 requests: Failed to perform, curl: (56) Connection closed abruptly. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-31 18:01:11,608 | tradingagents.dataflows.providers.china.akshare | ERROR    | akshare:_get_stock_list_cached:417 | ❌ 获取股票列表失败: Excel file format cannot be determined, you must specify an engine manually.
2026-05-31 18:01:11,611 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:699 | 📊 [技术指标] 开始计算技术指标，原始数据: 39条
2026-05-31 18:01:11,621 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:756 | ✅ [技术指标] 技术指标计算完成
2026-05-31 18:01:11,623 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:764 | 🔍 [技术指标详情] ===== 最近5个交易日数据 =====
2026-05-31 18:01:11,623 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:766 | 🔍 [技术指标详情] 第1天 (2026-05-25 00:00:00):
2026-05-31 18:01:11,623 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:767 |    价格: 开=37.01, 高=37.26, 低=36.90, 收=36.94
2026-05-31 18:01:11,623 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:768 |    MA: MA5=37.13, MA10=37.44, MA20=38.06, MA60=38.69
2026-05-31 18:01:11,623 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:769 |    MACD: DIF=-0.6117, DEA=-0.5335, MACD=-0.1564
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:770 |    RSI: RSI6=5.19, RSI12=16.04, RSI24=23.55 (同花顺风格)
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:771 |    RSI14: 2.16 (国际标准)
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:772 |    BOLL: 上=39.79, 中=38.06, 下=36.33
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:766 | 🔍 [技术指标详情] 第2天 (2026-05-26 00:00:00):
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:767 |    价格: 开=36.94, 高=37.29, 低=36.90, 收=37.00
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:768 |    MA: MA5=37.06, MA10=37.35, MA20=37.92, MA60=38.64
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:769 |    MACD: DIF=-0.6089, DEA=-0.5486, MACD=-0.1207
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:770 |    RSI: RSI6=13.81, RSI12=19.04, RSI24=24.95 (同花顺风格)
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:771 |    RSI14: 7.63 (国际标准)
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:772 |    BOLL: 上=39.50, 中=37.92, 下=36.33
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:766 | 🔍 [技术指标详情] 第3天 (2026-05-27 00:00:00):
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:767 |    价格: 开=37.01, 高=37.19, 低=36.78, 收=37.00
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:768 |    MA: MA5=37.02, MA10=37.26, MA20=37.80, MA60=38.60
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:769 |    MACD: DIF=-0.5998, DEA=-0.5588, MACD=-0.0819
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:770 |    RSI: RSI6=13.81, RSI12=19.04, RSI24=24.95 (同花顺风格)
2026-05-31 18:01:11,624 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:771 |    RSI14: 7.96 (国际标准)
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:772 |    BOLL: 上=39.27, 中=37.80, 下=36.32
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:766 | 🔍 [技术指标详情] 第4天 (2026-05-28 00:00:00):
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:767 |    价格: 开=37.05, 高=37.43, 低=36.97, 收=37.12
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:768 |    MA: MA5=37.02, MA10=37.19, MA20=37.69, MA60=38.56
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:769 |    MACD: DIF=-0.5762, DEA=-0.5623, MACD=-0.0278
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:770 |    RSI: RSI6=31.68, RSI12=25.40, RSI24=27.81 (同花顺风格)
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:771 |    RSI14: 16.94 (国际标准)
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:772 |    BOLL: 上=38.99, 中=37.69, 下=36.38
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:766 | 🔍 [技术指标详情] 第5天 (2026-05-29 00:00:00):
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:767 |    价格: 开=37.10, 高=38.04, 低=36.93, 收=38.01
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:768 |    MA: MA5=37.21, MA10=37.23, MA20=37.61, MA60=38.55
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:769 |    MACD: DIF=-0.4802, DEA=-0.5459, MACD=0.1314
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:770 |    RSI: RSI6=75.99, RSI12=54.37, RSI24=44.28 (同花顺风格)
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:771 |    RSI14: 50.95 (国际标准)
2026-05-31 18:01:11,625 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:772 |    BOLL: 上=38.56, 中=37.61, 下=36.65
2026-05-31 18:01:11,626 | dataflows            | INFO     | data_source_manager:_format_stock_data_response:774 | 🔍 [技术指标详情] ===== 数据详情结束 =====
2026-05-31 18:01:11,626 | dataflows            | INFO     | data_source_manager:_get_volume_safely:1371 | ✅ 找到成交量列: volume
2026-05-31 18:01:11,627 | dataflows            | INFO     | data_source_manager:_get_akshare_data:1311 | ✅ [AKShare] 已计算技术指标: MA5/10/20/60, MACD, RSI, BOLL
2026-05-31 18:01:11,627 | dataflows            | INFO     | data_source_manager:get_stock_data:1093 | ✅ [数据来源: akshare] 成功获取股票数据: 600036 (586字符, 耗时1.11秒)
2026-05-31 18:01:11,627 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2169 | 🔍 [股票代码追踪] 返回结果统计: 总行数=37, 数据行数=0, 结果长度=586字符
2026-05-31 18:01:11,627 | dataflows            | INFO     | data_source_manager:get_china_stock_data_unified:2170 | 🔍 [股票代码追踪] 返回结果前500字符: 📊 股票600036(600036) - 技术分析数据
数据期间: 2026-04-01 至 2026-05-31
数据条数: 39条 (展示最近5个交易日)

💰 最新价格: ¥38.01
📈 涨跌额: +0.89 (+2.40%)

📊 移动平均线 (MA):
   MA5:  ¥37.21 (价格在MA5上方 ↑)
   MA10: ¥37.23 (价格在MA10上方 ↑)
   MA20: ¥37.61 (价格在MA20上方 ↑)
   MA60: ¥38.55 (价格在MA60下方 ↓)

📈 MACD指标:
   DIF:  -0.480
   DEA:  -0.546
   MACD: 0.131 (多头 ↑)
   ⚠️ MACD金叉信号（DIF上穿DEA）

📉 RSI指标 (同花顺风格):
   RSI6:  75.99
   RSI12: 54.37
   RSI24: 44.28
   趋势: 多头排列 ↑

📊 布林带 (BOLL):
   上轨: ¥38.56
   中轨: ¥37.61
   下轨: ¥36.65
   价格位置: 71.1% (中性区域)
2026-05-31 18:01:11,627 | dataflows            | INFO     | interface:get_china_stock_data_unified:1589 | ✅ [统一接口] 中国股票数据获取成功
2026-05-31 18:01:11,627 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:872 | 🔍 [基本面工具调试] A股价格数据返回长度: 586
2026-05-31 18:01:11,627 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:873 | 🔍 [基本面工具调试] A股价格数据前500字符:
📊 股票600036(600036) - 技术分析数据
数据期间: 2026-04-01 至 2026-05-31
数据条数: 39条 (展示最近5个交易日)

💰 最新价格: ¥38.01
📈 涨跌额: +0.89 (+2.40%)

📊 移动平均线 (MA):
   MA5:  ¥37.21 (价格在MA5上方 ↑)
   MA10: ¥37.23 (价格在MA10上方 ↑)
   MA20: ¥37.61 (价格在MA20上方 ↑)
   MA60: ¥38.55 (价格在MA60下方 ↓)

📈 MACD指标:
   DIF:  -0.480
   DEA:  -0.546
   MACD: 0.131 (多头 ↑)
   ⚠️ MACD金叉信号（DIF上穿DEA）

📉 RSI指标 (同花顺风格):
   RSI6:  75.99
   RSI12: 54.37
   RSI24: 44.28
   趋势: 多头排列 ↑

📊 布林带 (BOLL):
   上轨: ¥38.56
   中轨: ¥37.61
   下轨: ¥36.65
   价格位置: 71.1% (中性区域)
2026-05-31 18:01:11,630 | agents               | INFO     | optimized_china_data:__init__:35 | 📊 优化A股数据提供器初始化完成
2026-05-31 18:01:11,630 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:885 | 🔍 [股票代码追踪] 调用 OptimizedChinaDataProvider._generate_fundamentals_report，传入参数: ticker='600036', analysis_modules='standard'
2026-05-31 18:01:11,630 | dataflows            | INFO     | interface:get_china_stock_info_unified:1646 | 📊 [统一接口] 获取600036基本信息...
2026-05-31 18:01:11,630 | dataflows            | INFO     | data_source_manager:get_stock_info:1430 | 📊 [数据来源: DataSourceCode.AKSHARE] 开始获取股票信息: 600036
2026-05-31 18:01:11,630 | tradingagents.config | INFO     | runtime_settings:use_app_cache_enabled:173 | [runtime_settings] TA_USE_APP_CACHE evaluated -> False (source=default, env=None)
2026-05-31 18:01:11,630 | dataflows            | INFO     | data_source_manager:get_stock_info:1436 | 🔧 [配置检查] use_app_cache_enabled() 返回值: False
2026-05-31 18:01:11,630 | dataflows            | INFO     | data_source_manager:get_stock_info:1441 | 🔧 [配置] ta_use_app_cache=False, current_source=DataSourceCode.AKSHARE
2026-05-31 18:01:11,631 | dataflows            | WARNING  | data_source_manager:get_stock_info:1528 | ⚠️ [数据来源: DataSourceCode.AKSHARE] 不支持股票信息获取，尝试降级: 600036
2026-05-31 18:01:11,631 | dataflows            | ERROR    | data_source_manager:_try_fallback_stock_info:1598 | 🔄 DataSourceCode.AKSHARE失败，尝试备用数据源获取股票信息...
2026-05-31 18:01:11,631 | dataflows            | INFO     | data_source_manager:_try_fallback_stock_info:1611 | 🔄 尝试备用数据源获取股票信息: ChinaDataSource.AKSHARE
2026-05-31 18:01:11,806 | tradingagents.dataflows.providers.china.akshare | WARNING  | akshare:patched_get:101 | ⚠️ curl_cffi 请求失败，回退到标准 requests: Failed to perform, curl: (56) Connection closed abruptly. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-31 18:01:12,072 | dataflows            | ERROR    | data_source_manager:_get_akshare_stock_info:1705 | ❌ [股票信息] AKShare获取失败: 600036, 错误: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-05-31 18:01:12,073 | dataflows            | WARNING  | data_source_manager:_try_fallback_stock_info:1639 | ⚠️ [数据来源: ChinaDataSource.AKSHARE] 返回无效信息
2026-05-31 18:01:12,073 | dataflows            | ERROR    | data_source_manager:_try_fallback_stock_info:1646 | ❌ 所有数据源都无法获取600036的股票信息
2026-05-31 18:01:12,073 | tradingagents.config | INFO     | runtime_settings:use_app_cache_enabled:173 | [runtime_settings] TA_USE_APP_CACHE evaluated -> False (source=default, env=None)
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_load_env_config:76 | MongoDB启用: False
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_load_env_config:77 | Redis启用: False
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_detect_databases:161 | 开始检测数据库可用性...
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_detect_databases:170 | ❌ MongoDB: MongoDB未启用 (MONGODB_ENABLED=false)
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_detect_databases:179 | ❌ Redis: Redis未启用 (REDIS_ENABLED=false)
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:_update_config_based_on_detection:194 | 主要缓存后端: file
2026-05-31 18:01:12,076 | tradingagents.config.database_manager | INFO     | database_manager:__init__:34 | 数据库管理器初始化完成 - MongoDB: False, Redis: False
2026-05-31 18:01:12,077 | agents               | INFO     | optimized_china_data:_get_real_financial_metrics:871 | ⚠️ MongoDB 不可用，使用传入价格: 10.0元
2026-05-31 18:01:12,077 | tradingagents.config | INFO     | runtime_settings:use_app_cache_enabled:173 | [runtime_settings] TA_USE_APP_CACHE evaluated -> False (source=default, env=None)
2026-05-31 18:01:12,077 | agents               | INFO     | optimized_china_data:_get_real_financial_metrics:895 | 🔄 数据库缓存未启用，直接从AKShare API获取600036财务数据
2026-05-31 18:01:13,855 | agents               | INFO     | optimized_china_data:_get_real_financial_metrics:909 | ✅ AKShare财务数据获取成功: 600036
2026-05-31 18:01:14,389 | tradingagents.dataflows.providers.china.akshare | WARNING  | akshare:patched_get:101 | ⚠️ curl_cffi 请求失败，回退到标准 requests: Failed to perform, curl: (56) Connection closed abruptly. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-31 18:01:14,779 | tradingagents.dataflows.providers.china.akshare | ERROR    | akshare:_get_stock_list_cached:417 | ❌ 获取股票列表失败: Excel file format cannot be determined, you must specify an engine manually.
2026-05-31 18:01:14,785 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1379 | 📅 使用AKShare最新数据期间: 20260331
2026-05-31 18:01:14,789 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1402 | 📊 [AKShare-PE计算-第1层] 尝试使用实时PE/PB计算: 600036
2026-05-31 18:01:14,792 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1466 | 📊 [AKShare-总市值-第2层] 尝试从 stock_info 获取
2026-05-31 18:01:14,793 | agents               | WARNING  | optimized_china_data:_parse_akshare_financial_data:1473 | ⚠️ [AKShare-总市值-全部失败] 无可用总市值数据
2026-05-31 18:01:14,793 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1477 | 📊 [AKShare-PE计算-第2层] 尝试使用股价/EPS计算
2026-05-31 18:01:14,798 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1526 | ✅ [AKShare-PE计算-第2层成功] PE(单期): 股价10.0 / EPS1.4900 = 6.7倍
2026-05-31 18:01:14,799 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1536 | 📊 [AKShare-PB计算-第2层] 尝试使用股价/BPS计算
2026-05-31 18:01:14,799 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1547 | ✅ [AKShare-PB计算-第2层成功] PB: 股价10.0 / BPS44.899799 = 0.22倍
2026-05-31 18:01:14,799 | agents               | INFO     | optimized_china_data:_parse_akshare_financial_data:1698 | ✅ AKShare财务数据解析成功: PE=6.7倍, PB=0.22倍, ROE=3.4%
2026-05-31 18:01:14,799 | agents               | INFO     | optimized_china_data:_get_real_financial_metrics:918 | ✅ AKShare解析成功，返回指标
2026-05-31 18:01:14,799 | tradingagents.config | INFO     | runtime_settings:use_app_cache_enabled:173 | [runtime_settings] TA_USE_APP_CACHE evaluated -> False (source=default, env=None)
2026-05-31 18:01:14,799 | agents               | INFO     | optimized_china_data:_estimate_financial_metrics:836 | ✅ 使用真实财务数据: 600036
2026-05-31 18:01:14,800 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:891 | 🔍 [基本面工具调试] A股基本面数据返回长度: 934
2026-05-31 18:01:14,800 | agents               | INFO     | agent_utils:get_stock_fundamentals_unified:892 | 🔍 [基本面工具调试] A股基本面数据前500字符:
